product_id,product_name,brand,category,sub_category,description,color,size,material,gender,mfr_cost,shipping_charge,price,country_of_origin,care_instructions,warranty_months,rating,launch_year
FW0804,Bata Casual Shoes - Black (Size 9),Bata,Footwear,Casual Shoes,"The Bata casual shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,9,Mesh upper with rubber sole,Men,2019.39,116.55,2861.32,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.6,2023
FW0805,New Balance Sports Shoes - Grey (Size 8),New Balance,Footwear,Sports Shoes,"The New Balance sports shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,8,Mesh upper with rubber sole,Men,1559.46,52.14,3098.49,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.1,2025
FW0806,New Balance Casual Shoes - Red (Size 7),New Balance,Footwear,Casual Shoes,"The New Balance casual shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,7,Mesh upper with rubber sole,Men,2285.65,78.18,3554.41,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.5,2022
FW0807,Woodland Sports Shoes - Grey (Size 6),Woodland,Footwear,Sports Shoes,"The Woodland sports shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,6,Mesh upper with rubber sole,Unisex,2002.82,133.49,3174.38,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4,2024
FW0808,Adidas Casual Shoes - Blue (Size 9),Adidas,Footwear,Casual Shoes,"The Adidas casual shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,9,Mesh upper with rubber sole,Women,2187.21,145.57,3784.21,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.4,2024
FW0809,Bata Casual Shoes - Red (Size 6),Bata,Footwear,Casual Shoes,"The Bata casual shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,6,Mesh upper with rubber sole,Men,629.58,77.69,962.86,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.7,2023
FW0810,Asics Sandals - Brown (Size 6),Asics,Footwear,Sandals,"The Asics sandals in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,6,Mesh upper with rubber sole,Women,824.54,119.93,1356.87,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.7,2025
FW0811,Nike Running Shoes - White (Size 11),Nike,Footwear,Running Shoes,"The Nike running shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,11,Mesh upper with rubber sole,Unisex,613.41,111.72,1108.5,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.5,2023
FW0812,Asics Formal Shoes - Grey (Size 10),Asics,Footwear,Formal Shoes,"The Asics formal shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,10,Mesh upper with rubber sole,Unisex,2406.85,105.72,5001.32,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4,2025
FW0813,Bata Formal Shoes - White (Size 7),Bata,Footwear,Formal Shoes,"The Bata formal shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,7,Mesh upper with rubber sole,Men,1764.92,63.92,3023.64,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.7,2023
FW0814,Bata Formal Shoes - Red (Size 8),Bata,Footwear,Formal Shoes,"The Bata formal shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,8,Mesh upper with rubber sole,Men,793.7,83.15,1721.8,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.6,2023
FW0815,Bata Sports Shoes - Black (Size 9),Bata,Footwear,Sports Shoes,"The Bata sports shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,9,Mesh upper with rubber sole,Women,1384.42,117.76,2819.84,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.2,2023
FW0816,Campus Sports Shoes - White (Size 11),Campus,Footwear,Sports Shoes,"The Campus sports shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,11,Mesh upper with rubber sole,Men,1571.3,60.12,3069.03,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.7,2025
FW0817,Bata Sports Shoes - Green (Size 11),Bata,Footwear,Sports Shoes,"The Bata sports shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,11,Mesh upper with rubber sole,Men,1955.42,79.28,3119.38,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.4,2024
FW0818,Woodland Formal Shoes - Blue (Size 9),Woodland,Footwear,Formal Shoes,"The Woodland formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,9,Mesh upper with rubber sole,Men,2231.41,97.87,3179.69,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.7,2025
FW0819,Nike Casual Shoes - White (Size 11),Nike,Footwear,Casual Shoes,"The Nike casual shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,11,Mesh upper with rubber sole,Unisex,1924.57,88.68,2819.35,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.4,2024
FW0820,Reebok Sneakers - White (Size 9),Reebok,Footwear,Sneakers,"The Reebok sneakers in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,9,Mesh upper with rubber sole,Unisex,2045.92,88.93,4219.36,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.5,2022
FW0821,Puma Formal Shoes - Black (Size 10),Puma,Footwear,Formal Shoes,"The Puma formal shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,10,Mesh upper with rubber sole,Unisex,794.4,62.68,1465.93,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.7,2025
FW0822,Reebok Sneakers - Black (Size 7),Reebok,Footwear,Sneakers,"The Reebok sneakers in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,7,Mesh upper with rubber sole,Women,636.09,67.16,1318.85,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.5,2022
